,ds_name,_id,confidence,orig_text,pred_text,font_color,all_mean_edge_colors
48,fb,02657,91.078224,oh look someone's returning a broken sandwich maker to walmart,"ob ook someone ""g returning 4.0 broken sandwich maker to walinar",white,156.3195421983913
49,fb,53810,77.830627,do nothing about global poverty while sitting on golden throne and holding golden stick goes to heaven spend more than half of his fortune to fight global poverty goes to hell go home logic..!! you are drunk,lo nothing ahout global noverty while sitting on golden ilies antl holding yolden slick goes to heaven more thai: halfot acl ‘glolal: overty oes; to go logic..!! you are drun,white,37.39621032890807
50,fb,09432,35.643875,you've been hungerstruck!!,"you ""ye been hungersthuek",white,67.93521917913507
51,fb,14052,36.006603,this is racist but this is not?????,at iy racist but iis fg w,white,123.49020490097654
52,fb,94605,56.283066,he was a world savior only if stupid people would understand,he was. 4.0 world sault only if stupid feople wwoultl understan,white,158.97695426157523
53,fb,43170,96.780243,you funny jew i kill you last,you funny jew kill you las,white,83.37059227404269
54,fb,61094,93.573647,my neighbour ordered a blow-up doll from a muslim sex shop,my neighbour ordered 4.0 blow-up loll rom 4.0 atten gar sho,white,108.96397312445065
55,fb,70396,95.046181,sometimes i crunch up my jizz when it dries then i bring the white powder to parties and watch people snort my cock sand,sometimes crunch ud my when it dries itht| tring the white nowder to parties pll watch people snort ny cock san,white,124.67470703387342
56,fb,06198,0.0,"""vieques u.s. territory march 2019"" constant military bomb explosions!! """,wetues ls. anton inarch 2019.0 constant military bomb explosions,white,150.3667780878673
57,fb,92308,66.878815,april 15 tax reminder don't forget to pay your taxes. 21 million illegal aliens are depending on you! muchas' gracias!,1s rannindar wnt forget faxes allians are fanny ,black,203.252762919902
58,fb,12460,95.667053,when people just talk about weed and forget your birthday (sad racist noises),ta people just talk about weell ant forget your birthday eti racist noises,white,57.75996134967957
59,fb,70623,38.734261,mess with me and you mess with the whole trailer park!,nila with me and you mess with ite whole trailer fark,white,96.90801552988096
60,fb,14327,96.554161,"hunting it's not a hobby, it's a way of life","hunting it's not 4q hobby, its 9.0 way of life",white,79.69405540725543
61,fb,16873,95.864693,"i know you like her son, but you can't just pull a girls hair... until she's 30 or so. they actually come around on this one","know vou like hew son, but vou cant ust mull fs yids lair... she's30 or so they actually anti around lites one",white,139.68005438946548
62,fb,67059,79.772263,"if you believe that, i've got a virgin goat to sell you!",if you helieve hurl i've gol ay ving yoat 10.0 sell you,white,88.82106108959653
63,fb,50723,13.021935,i will lie. i will sleep with anyone. i will attack sexual perverts like joe biden in my own party to get ahead! i will let illegals murder americans. i will let newborns be i want to be your comfortable and executed president!,will fe wl} geen wn] amo will attack sextal dawes ie foo biden fi ity? own party} to oat aneads will let miecalsy murder ameniganss hill let newhons he comfortable) arn excel walle {a iti your inesiien,black,210.10437539669772
64,fb,48625,60.136833,reaction to a home invasion non gun owner: we're gunna die!!! gun owner: i'm your huckleberry,"réaction to 9.0 home timp non gun owner: we re gunna (liel! owner"" iil your huckleherr",white,91.57516465535898
65,fb,10792,8.538406,guys what the fuck what the actual fuck,tes what ti fuck what tity actual foe,white,121.89172771718493
66,fb,72561,82.355652,back in my day blowing a tranny meant car trouble,hack in iy flay blowing {tranny meant car {roubl,white,74.8523951573325
67,fb,49156,41.143757,when you insult an edgy kid,mwnen vou insult edgy kie,white,166.93223771064655
68,fb,16509,53.81768,feed the greed hello i'm sir trevor chinn i control tom watson by money it's what zionists do,feal] ie oneal allio rim sit trevor enim an {tom wals ln] money its what zionists l,black,203.51975281033623
69,fb,93186,96.514923,that's the way allah allah i like it,that's tit way allah allah like i,white,64.70511424419111
70,fb,57913,75.422371,there was a 4 car pile-up in mexico today 93 people died,lita was a 4.0 car pile-up in mexico - _ oy a today 93.0 people tie,white,43.991741057078535
71,fb,71045,40.797699,cutest little beagle in the whole wide world,guest tile heat fim {ie witole wide wor,black,223.24851090064905
72,fb,28491,55.136528,that post was so shit mel gibson is making a film about it,"that post ks so, ine mel gibson is making a fallin ahout fi",white,145.59079193994597
73,fb,35729,46.763748,looking for attention? join us,looking for aieniione join tr,white,171.1576225928196
74,fb,90723,81.542168,every man needs a decent coffee maker,adall man naa g eee (ron make,white,179.15086663157612
75,fb,97348,22.087967,we have to exterminate all gays,we have totextenminate all u,white,22.544844038469712
76,fb,70329,42.181011,"i'm not gay, but for 20$ you can ramit inmah ashol","im ole oa, not ime 205) vou can ramit tel aslrol",white,171.30999954705985
77,fb,62314,88.204834,manditory vaccinations with no exemptions i do nazi the problem....,"manditory vaccinations with no exemptions i,10 nazi lite problem",white,52.90365311329472
78,fb,85073,73.983635,"*hits blunt* 'dog food lid' spelled backwards is ""dildo of god'",hits blunt ral lic ‘dog food lid’ salat hackwards is aclildo of got,white,99.8452632068426
79,fb,61793,95.599365,black people anything that doesn't belong to them,black people anything that doésn t helong to the,white,104.42516909148603
80,fb,37419,95.17646,when the turbulence in the plane gets intense,when ile turbulence in the plane gets intens,white,65.24007651643424
81,fb,30591,42.200947,i hate snow it's white and on my land,"inatia snow irs white) antl on tl, lan",black,221.08926573223425
82,fb,71348,96.161446,oi!!! that's not the umbilical cord,one irae tc its thot ral cor,white,159.8408475994642
83,fb,69758,95.099022,cotton farm,cotton far,white,139.49093698913012
84,fb,90842,68.191582,what in the f*ck is almond milk? it's milk! show me the tit on an almond,what in the if fat is almonil milk? it's milk? show me the iia on an almon,white,51.1097993386614
85,fb,39028,95.453293,i am a gamer not because i don't have a life but because i hate women and minorities,am a gamer not hecause itn have q ne hut hecause ag women and minoritie,white,45.98071604028655
86,fb,84592,76.108818,give me the bread or i'll kick you pregnant transgender,wing me tite bread or kick you pregnant transgente,white,130.91557856177508
87,fb,64758,35.340355,when ur so excited to beat the essential oils out of a manbun that you almost snap your hippie stick,"waal ur ii) excited to beat. the essential oils. out of o) bho git polite, poet es that you almost shad yor hipwe stig",white,109.91486764412967
88,fb,82163,96.650047,please make them white,please make them whit,white,49.13977379099081
89,fb,93471,37.870758,when you haven't stolen for over 2 weeks.,tht you haven’ | stolen for over ? o,white,44.26422313488696
90,fb,31487,81.306046,when you accidently hit the bees nest outside,"wien ou acei ie tte, hees nest outsid",white,189.36809917187412
91,fb,80251,96.392235,we talked about it i agreed dinner would be ready on time in the future,wwe fallen] aalout ht agree dinner would itt really on time in ihe futur,white,162.06061199779907
92,fb,91724,96.106056, my life goal? make somebody this fucking triggered,ny) (hie goalp male somelnodhy tinis fueling triggere,black,201.63397678935684
93,fb,23807,96.015778,laughs in 52% of us crime rate,raughs; fi! ayn of ts crime rat,white,169.6942058799196
94,fb,86907,40.280334,i came to fingerpaint and fuck and im all out of poop,came to) iitarmain andl fen anit fin olt on poo,black,217.76506928382895
95,fb,89503,17.225807,"are my sins forgiven now, father?","‘ake my, sts oa tow, father",white,188.39029173423464
96,fb,91584,0.0,coffee is ready,cotiee ts read,white,71.06513915507723
97,fb,40651,94.891998,you see this pig? it's called muhammad,you see tes hig? it's called muhamma,white,65.8170732399435
98,fb,84790,91.997116,the first president they can't control ...and they don't likeit!,stile first yiresident dhey caniti ita make america strong again ump can * aee? r mp and they don't likeit,white,114.99091563452396
99,fb,01468,0.0,"assad: my son exploded better than yours, lol hamid:","assail: ny son exploded, better than yours, lol hami",white,140.5032978284679
100,fb,31209,92.839439,i got fired from a restaurant for sticking my fingers in the dishwasher i'm wondering why they didn't fire her too,got fired from restaurant for sticking my fingers in. the dishwasher i'm wondering whiy thtey: didn't nila he,white,123.49992941001005
101,fb,97256,56.514824,we destroy the world and kill a lot of people. know the history and learn from it,"we flestroy the world and kill ) lot a people, know history and hal iromi",white,67.37261559708759
102,fb,71320,86.505554,don't blame me fuel was expensive,dont nlane te fuel was expensiv,white,151.99242573316903
103,fb,08163,89.721062,i told my gay friend that i can turn fruits in to vegetables and he told me to prove it so i pushed him off a balcony,my my hay yay frentlthati mt i prove soi pushed him olia halcon,white,81.21243966995016
104,fb,17623,64.801895,how do you like my retro red bike?,(ko an vou! like my retro red nike,white,195.7739380218871
105,fb,58027,50.483521,after group sex mohammed is very tired,atter group sex mohammed is very: tiret,white,115.39108724380984
106,fb,80534,94.626213,they trained you to hate the only man with the balls to stand up to them,they trained youdto. hate the only man with id tries to trill to the,white,47.21723922236058
107,fb,92314,68.297928,the difference between you and hitler at least hitler could use an oven,the diiiperence hetiween ware antl initer byt east ier could se ain ove,black,229.45765383315185
108,fb,51209,47.190914,just for control ne this is my current mood,just tie control iti i ee ae a ae tes is my al t,white,71.57728028002607
109,fb,96720,75.344284,sometimes i crunch up my jizz when it dries and i bring the white powder to parties and watch people snort my cock sand,sometimes crunch ttt] ny jizz ttt it tries and bring the white powtler to parties antl watch peonle iia my cock san,white,91.85028914642054
110,fb,34765,96.719452,when you find a girl that accepts your holocaust fetish,when you tind a girl that accepts your holocaust fetis,white,40.945414315778464
111,fb,97542,57.344738,meanwhile at the isis strip club,meanwhile at the tes strip clu,white,95.78678343482126
112,fb,98731,77.202744,who farted ?,who farted ,white,77.59919810461089
113,fb,45723,0.0,happy birthday i made you a drink,happy birthday rinade you 9.0 clritak,white,102.97437125080978
114,fb,09217,0.0,overdose,overdos,white,122.71739130434783
115,fb,16437,96.537941,unnecessary life-vest ice cubes float,ma\win\el life-vest thh cubes floa,white,81.03202712842713
116,fb,75106,0.0,when you find someone with the same taste in memes,when vou {find soineata with the same taste inl itali,white,146.27014599916143
117,fb,79806,0.20977,"when you ask them if they're having a seizure but they just spasm on the ground instead of answering you all right, then. keep your secrets",mien vou ash them thevte naving) same jute huis sirasiii a file insteatl wi fanswe v0 keen vouf secheis,black,214.0314398227749
118,fb,53427,73.244858,ahmed i love you too,plt love you to,white,31.293720872005437
119,fb,32915,96.805023,when you haven't stolen anything in a week,when you haven't shat anything in bs) wee,white,55.23968409087955
120,fb,47358,46.361885,vietnamese people be like hand me da meat hammer so i can torture john mccain's bawrr sack,wigielitasd people it like hain ine fig) meat hammer so) can tortiré jon meeain s wawtt sac,white,169.86430850398926
121,fb,30546,40.250465,white people be like: outside inside,white people itd like: cui play “2 biitside tas,white,68.29997936695764
122,fb,96510,71.98661,"mexican word of the day: wheelchair. ""me and juan only had one taco but that's ok, wheelchair.""",mexicall wore of ils ay: wheeléiaie me antl juan only had nits taco but that's ok. wheelchair,white,97.85232867424173
123,fb,95712,14.628433,i now declare you sir faggot sucker of cocks,"now, ay elare vou sit gga sucker of eocck",white,157.75114759994344
124,fb,86730,68.934189,"i know you shouldn't laugh at 9/11 jokes but their just, plane hilarious","know you shouldn't laugh at 9o/n1 jokes but itaie just, plane hilaniou",white,76.3258785534888
125,fb,28163,96.304535,god wasted a good asshole when he put teeth in your mouth,god mesial a nt saini in watt teas when ie mat fea ti vour mout,white,180.03492947938187
126,fb,27835,23.335075,saddle up motherfuckers it's time to play cowboys,saddle ud motherfuckers it's tine i dey cowboy,white,156.73194239037488
127,fb,01894,0.0,we haven't t seen any new jesus appearances on pancakes in a while i hope he's okay,"te havent tl hal) lly new, i appearances (a) nancakes wn a while ote he's oma",white,162.01934293327835
128,fb,01245,34.204025,and that was the last nativity play my son was invited to take part in,and that was ite last nativity play my soll. was invited i(t) take park th,white,63.647470686878776
129,fb,37465,29.094398,how black people became christians,now neyer deol a a hecanie ter,white,156.49556892488945
130,fb,63281,53.223343,muslims muslims,tures test,white,58.423564867967855
131,fb,75092,96.123741,lesbian trans woman? ain't that just a regualr guy?,tas trans tht ain tt that just 9.0 regualr guy,white,95.730912211981
132,fb,71492,96.288872,sour candy will have you like ,sour cantly wl} have) vou lik,white,188.1066779735213
133,fb,19345,0.0,with faith and willpower you can overcome all obsticales,"with faith and willnowelr you can, oucauntg all nd",white,117.4014303369553
134,fb,74096,49.998459,him:,him,white,68.9939024390244
135,fb,25180,77.566971,hold up when she says she likes hung black men so you take her back to your place and she starts tying a noose,when she says she hits hung hlack men so you take her hack 10.0 your place and she starts ting anoos,white,34.32196393131104
136,fb,20619,96.058243,when you beat the shit out of the tranny hooker after you nut and call it a f****t but it doesn't get back up,al you heat the shit out of the tranny hooker elite you nut and call it a but doesnt get hac,white,85.09050586670745
137,fb,97842,96.700417,there's so much white trash in this picture i barely know where to start!,there s so much white tani il this picture ilarely know where to start,white,142.25571976477016
138,fb,53219,56.561466,happy birthday keep it classy...no wine from a box,happy birthday keep it classy no wine from 9.0 do,white,55.63095238593975
139,fb,46537,52.428722,"oakland mayor libby schaaf i saved 800 ms-13 rapists, murderers, molesters from ice",oakland mayor libby st i saved 800.0 ms-13 rapists. th molesters from t,white,70.78732841186698
140,fb,54720,96.727203,when you feel the music in your soul and have to belt it out for the world to hear,when you feel the tues in your soul ae) antl have 10.0 waleie iyi for lites wor ti) hea,white,32.05273508527483
141,fb,57120,40.77076,god will forgive you no matter what you've done sweet,oog will tg wou 0; inatter what vou. its s,white,163.88900131251523
142,fb,80365,94.142464,when you see your girl with another man,when you see your girl with pti ma,white,35.84742923006886
143,fb,74053,95.556137,me and styrofoam... yup...both white trash,ie and styrofoam... yup. both white tras,white,48.61331915422851
144,fb,18759,87.211807,4th of july when white people celebrate killing each other over land that wasnt theirs,ath oiulywhen white’ ‘neople: celelrate eacli other over lant that wasit their,white,116.65183652050939
145,fb,46301,95.566422,if black people aren't lazy then why doesn't kfc have a breakfast menu,black people aren't lazy then why doesn't kic have 9.0 hreakiast men,white,26.221016008668798
146,fb,57261,93.003189,this is rudolf hess. he edited mein kampf for adolf hitler. that makes him..... the first grammar nazi,tes is rudolf hess. itd edited mein kampti for adolf hitler. inl makes him the first grammar nazi,white,50.725564334209466
147,fb,65024,68.719597,i don't always get called a homophobe but when i do the people saying it always look like retards,lott always el called 6.0 nomounole ltt wire saving italways look its retard,white,193.84820430974676
148,fb,54629,96.383209,if you're constatntly referring to your skin color or other people's skin color... maybe you're the racist,if you re constatntly referring to your skin color or other people's skin color maybe you're itd racis,white,28.35568979278135
149,fb,42601,65.253311,when the squad is about to get lit.,tthtal ite btittrtu is about to get: lit,white,142.21467744820927
150,fb,42673,96.295601,women deserve equal rights,women deserve equal right,white,74.14343149142013
151,fb,31082,44.58197,that look you get when you finally complete your collection,then look too get winan vou ally conplete youk collection,black,218.20047820890454
152,fb,50149,91.503555,ever read something so stupid it gives you forest whitaker eye,ever read something so stupid it omes you forest wwiitaker ev,white,99.86842135825943
153,fb,89156,38.495705,asked my middle eastern coworker if he was going to blow something up this week,ashe tay rode eastern eomorker he was' going) 0.0 hon something mh fis mea,black,204.3344007143907
154,fb,93502,96.017822,"snuffy and big bird discuss the most efficient way to rape the drugged man. hush, child","snufiy hig itd (liscuss the most efficient way larane the dnigged.nan hush, chil",white,79.48170961325503
155,fb,25861,95.958908,how to get out of a gym contract,now to get out oi a gym contrac,white,144.40883951912014
156,fb,52819,60.779888,you are so queer it could be raining titties and you would still get hit in the face with a dick,wo ae so (ee? {ht court he reali (ities ani you would sull gee hit in the face witha tic,white,179.05808957380333
157,fb,27901,96.625168,fresh out of bradford bomb jovi,fresh out of bradford homb. jov,white,19.494682927722664
158,fb,82510,95.442711,what's the difference between harry potter and the jews? harry managed to escape from the chambers,mats {ihe iiieenea heiween wrlaay hotter antl the jews nahh ihanaged escape nai fits chamber,white,186.79275407272618
159,fb,26179,96.7994,woman takes adorable pregnancy announcment photos in a pasture with her horses,woman takes adorable pregnancy announcment photos in 9.0 pasture with her horse,white,137.13436926297337
160,fb,71086,86.628883,im arrested and im in trouble,im arrested anil im in troubl,white,61.85928597529994
161,fb,56928,19.450882,so you want me to yell maga and punch jussie smollet,so vou want me to; yell aga antl ut ess siirolle,white,116.36528040668023
162,fb,48516,10.77343,"average iq #france has fallen by 4 points per decade due to ""biological causes""",aventaagel i na mas fae my ial doms len decade uts it) hrologieal husa,black,226.29110792739974
163,fb,71480,96.43528,i may be blind but at least i'm not black,may he tttu but at least im not blac,white,12.153006271484513
164,fb,13652,48.365639,"dad, does wanking give you big muscles i don't know son, but don't stop now, i'm about to cum",dad does wanking give vou big ties omit know solr hut clon t ast ows aliout fil) (e,white,170.49955622661696
165,fb,47596,95.95797,porki comment army in action against india,porki comment army in action against indi,white,109.36792005641608
166,fb,01475,87.857643,last time muslims invaded europe vlad stuck poles up their asses and made a fucking forest be like vlad,last same time muslims curae vlad stuck holes iit asses and made a fucking forest he like via,white,40.01103524668547
167,fb,52097,7.525558,"if you're vaping inside a mcdonalds, inside a walmart ... that's the turducken of white trash",mart a a ae r,white,94.81960892975664
168,fb,72951,30.01342,october 31: this year i'm gonna get through no nut november november 1: so that was a fucking lie,thc 31: this year im gonna get through no nut ade november 1.0 ui so that was q fucking i,white,37.55343130311451
169,fb,74158,96.038063,mississippi wind chime,rst wintl chim,white,24.63749939617712
170,fb,85107,37.643959,best thing about wearing a hijab? you can hide your bad hair day,esi thing ahout wearing jabs you can hitle your hail rir a,white,117.79473329446468
171,fb,70315,93.187721,i am a test dummy,"taya lam a test dluniny, w iv",white,83.48153126975714
172,fb,18267,1.835892,knowing white people he's probably the father,knowing white people he s prohality thre) (rilifa,white,186.75166321519507
173,fb,41706,70.435638,when mum tells you to rinse the vegetables,men muni felis vou iq mise tthe vegetables ,black,227.9587061341726
174,fb,74198,92.235542,big bird scolds the negores for even daring to think that they were allowed to ride on a bus,arg sc whe negores itiia even tipsva to) think that they were allowet? pro! fatits on a bus,white,133.88285590542992
175,fb,12936,38.675423,i'm sure glad i dodged that bullet fuck white women asians are cute and tight asf i should know i watch anime and hentai,th sig gaa f dodged {inet hullet fuer white one aselis are cule and tight asii snow know waich anime and henta,white,184.70109000605882
176,fb,58901,52.582264,how they see how i see,how they see world law congress 2079.0 ow i h,white,177.18246121938296
177,fb,90768,30.718483,"only in america could these people consider themselves the ""master race""",only in america could these people consider themselves ith “master race. a ,white,105.38748835181674
178,fb,72018,96.853745,if it has tires or tits you're gonna have problems with it,fii fit nas {fires or you're gonna have problems with i,white,143.25175581180113
179,fb,15746,33.372559,our dad is potato farmer,ae ne our dad is potato farme,white,109.2147499710638
180,fb,97105,0.0,yes i'm trying to divide the country i'm dividing the illegals from the actual citizens,ay im trying tivide the country im tividing the ort from the bta we,white,79.15527453662995
181,fb,27604,44.619324,girls are like jelly beans they're all good. except the black ones,oris ane hike jelly beans they're all goals except itd hlack ne,white,177.18429483839319
182,fb,87521,61.560627,did someone say starbucks!?!,did someone say ani pol starbucks!9,white,96.01430371595485
183,fb,10895,95.448059,what do you call a mexican without a car? carlos,wlrat flo volt (pt q mexican without q care carlo,white,166.46058424564603
184,fb,67183,92.96312,"jesus take the wheel. carlos, you take the stereo. and i'll take lookout",jesus ihe: wheel carlos. you take the stereo. ant take lookou,white,46.29207564480067
185,fb,46078,52.175735,today taxi tomorrow freightliner,"today taxi fomnnn"" freightline",black,206.32563376722496
186,fb,30286,94.795097,had to get wisdom teeth removed i guess you shouldn't have been such a smart mouth,had get wisdom teeth removed guess you shouldn t have heen stith 9.0 ses mout,white,120.58284015475914
187,fb,02763,95.958244,immigrants illegal aliens,immigrants: illegal alien,white,127.89065153798863
188,fb,59708,35.02404,when you eat that ass and find out you're allergic to peanuts,when you eat that ass ait finitl out youre allergig io dean,white,172.02109774701307
189,fb,71364,85.337387,obama voters,onana voter,black,222.02441687344913
190,fb,43907,90.966614,this is the greatest news manufacturing in 20th century,this is the treatest news manufacturing inl 20th centur,white,37.47624311513847
191,fb,18397,76.616028,this is why black people can't advance: ni**ers are holding us back,this is why ath peojile cant advance: ni ers holding us hac,white,103.85652502620906
192,fb,15062,49.551319,"this is vitiligo, the same disease that michael jackson suffered from","les is vitiligo, the sima (isha that michael jackson suifered froi",white,151.65654556005254
193,fb,59261,31.296417,i wanna see the most fucked up meme. lets see what you got,wanna see nit most ae ae fueked a — a a ee a ee a ae a meme. lets sh what you got an ,white,86.14226532425292
194,fb,84219,0.0,"you get nothing, you loose! good day sir!!!!","you get nothing, you loose! good day sirtll",white,136.47093588384095
195,fb,52078,91.966942,how to get a black guy to see his baby,how iw) oat g) black oy 10.0 see tes hab,white,190.39534856320464
196,fb,72318,95.859329,"trayvon martin update ever since he turned white, he stopped being a criminal",trayvon martin update ever stith: he rilattal white he stopped heing 9.0 crimina,white,107.95333358359913
197,fb,27856,42.167633,"mexicans hugging and kissing walls and fences, to show their love for border controls",mexigans) hugging antl kissing tris aii fenees: it) slow. the love) for onder (ni,white,131.1190186317987
198,fb,98103,46.553413,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,tanti polish with chemicals novo nats all) eve) nenroves mosh tal chemicals everybody his ii,white,155.63894595860555
199,fb,47098,96.395844,alabama: bans abortion. all of alabama in 5 years,alabama: bans ahortion all of alabama mn 5.0 year,white,39.824966150870594
200,fb,59370,87.093971,when you can't afford a new dishwasher so you hit the rusty one and make it work,when vou can't atfontl @ dean dishwasher so vou ne the rusty ‘one and nake ria wor,white,136.7178535950696
201,fb,91675,0.0,stop saying we are terrorists muslims are not terrorists,stoi sayilly wwe ‘are terrorists tas are not terrorist,white,86.32307369588304
202,fb,25718,65.658936,a serbian man,9.0 serbian na,white,52.46534324548645
203,fb,67823,0.0,as much as abdul tried he could not get the fucker into first gear,ag muenas anal: tried) hel coun not ‘yetthe {ugker lilo: (sen,black,220.28674148597972
204,fb,78619,41.160248,"when your boss asks why you need to leave early bro, i'm straight-up not having a good time",when your hoss asks why you neel 10.0 leave early lira. mm straiyht-uip not having a goal une,white,112.46979496788984
205,fb,83095,66.8004,what!? no i am not asian '' '',wiratt2) no iam not asian uw u,white,139.04864706081685
206,fb,51763,95.286324,go be gay somewhere else,@ yo he gay somewhere els,white,155.90257872562884
207,fb,93468,95.484917,both guilty of murder guilty ambassador pleaded for help and obama ignored his pleas,"both guilty ri) i guilty amhassatdor leaded, for al and obama ignoretl dis plea",white,96.99945068243895
